,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,,,,,,,,,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,274.4739990234375,43962800,,,,,,,1.9580299854278564,2.16048002243042,1.9580299854278564,2.0821800231933594,2.0821800231933594,10649500
2015-01-06,,,,,,,,,,,,,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,286.1889953613281,23245700,,,,,,,2.0843400955200195,2.1182401180267334,2.0445399284362793,2.1121199131011963,2.1121199131011963,3242950
2015-01-07,,,,,,,,,,,,,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,294.3370056152344,24866800,,,,,,,2.1180999279022217,2.149869918823242,2.0811400413513184,2.1181800365448,2.1181800365448,3388950
2015-01-08,,,,,,,,,,,,,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,283.3489990234375,19982500,,,,,,,2.115609884262085,2.123500108718872,2.001849889755249,2.0080699920654297,2.0080699920654297,2924520
2015-01-09,,,,,,,,,,,,,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,290.4079895019531,18718600,,,,,,,2.0100200176239014,2.0112900733947754,1.9586299657821655,1.9833600521087646,1.9833600521087646,1951160
2015-01-10,,,,,,,,,,,,,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,274.7959899902344,15264300,,,,,,,1.9699900150299072,1.9803400039672852,1.6218600273132324,1.6533199548721313,1.6533199548721313,2911190
2015-01-11,,,,,,,,,,,,,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,265.6600036621094,18200800,,,,,,,1.6535999774932861,1.8782099485397339,1.6439900398254395,1.724560022354126,1.724560022354126,2581500
2015-01-12,,,,,,,,,,,,,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,267.7959899902344,18880300,,,,,,,1.7176799774169922,1.7941999435424805,1.6967600584030151,1.714229941368103,1.714229941368103,1738370
2015-01-13,,,,,,,,,,,,,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,225.86099243164062,72843904,,,,,,,1.7101999521255493,1.7191400527954102,1.533460021018982,1.5411200523376465,1.5411200523376465,4039950
2015-01-14,,,,,,,,,,,,,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,178.10299682617188,97638704,,,,,,,1.5496100187301636,1.582669973373413,1.1137399673461914,1.1570099592208862,1.1570099592208862,4721280
2015-01-15,,,,,,,,,,,,,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,209.843994140625,81773504,,,,,,,1.1532399654388428,1.376579999923706,1.1525399684906006,1.282770037651062,1.282770037651062,3487080
2015-01-16,,,,,,,,,,,,,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,208.0970001220703,38421000,,,,,,,1.2771899700164795,1.4727799892425537,1.271690011024475,1.402269959449768,1.402269959449768,2669280
2015-01-17,,,,,,,,,,,,,207.83399963378906,211.7310028076172,194.875,199.25999450683594,199.25999450683594,23469700,,,,,,,1.3977999687194824,1.4036200046539307,1.2521899938583374,1.2934099435806274,1.2934099435806274,1514960
2015-01-18,,,,,,,,,,,,,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,210.33900451660156,30085100,,,,,,,1.296030044555664,1.3722800016403198,1.2333600521087646,1.3333300352096558,1.3333300352096558,1694820
2015-01-19,,,,,,,,,,,,,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,214.86099243164062,18658300,,,,,,,1.328570008277893,1.3593000173568726,1.306380033493042,1.3417799472808838,1.3417799472808838,728641
2015-01-20,,,,,,,,,,,,,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,211.31500244140625,24051100,,,,,,,1.3409899473190308,1.3448100090026855,1.2996400594711304,1.3235499858856201,1.3235499858856201,1069660
2015-01-21,,,,,,,,,,,,,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,226.89700317382812,29924600,,,,,,,1.3238999843597412,1.374169945716858,1.3182100057601929,1.3733099699020386,1.3733099699020386,1191370
2015-01-22,,,,,,,,,,,,,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,233.406005859375,33544600,,,,,,,1.374269962310791,1.453879952430725,1.374269962310791,1.4187500476837158,1.4187500476837158,1660700
2015-01-23,,,,,,,,,,,,,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,232.87899780273438,24621700,,,,,,,1.412310004234314,1.4301600456237793,1.380679965019226,1.425950050354004,1.425950050354004,1267530
2015-01-24,,,,,,,,,,,,,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,247.8470001220703,24782500,,,,,,,1.4306800365447998,1.8870099782943726,1.4191299676895142,1.8437999486923218,1.8437999486923218,4858920
2015-01-25,,,,,,,,,,,,,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,253.71800231933594,33582700,,,,,,,1.8420499563217163,2.3749499320983887,1.8394999504089355,2.248300075531006,2.248300075531006,9178540
2015-01-26,,,,,,,,,,,,,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,273.4729919433594,106794000,,,,,,,2.245490074157715,2.3853600025177,2.060699939727783,2.081049919128418,2.081049919128418,8803090
2015-01-27,,,,,,,,,,,,,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,263.4750061035156,44399000,,,,,,,2.0741798877716064,2.1370201110839844,1.8695399761199951,2.0860800743103027,2.0860800743103027,4502690
2015-01-28,,,,,,,,,,,,,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,233.9149932861328,44352200,,,,,,,2.0912699699401855,2.1348400115966797,1.8094300031661987,1.8720200061798096,1.8720200061798096,3295480
2015-01-29,,,,,,,,,,,,,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,233.51300048828125,32213400,,,,,,,1.8766299486160278,1.9489099979400635,1.832669973373413,1.9156700372695923,1.9156700372695923,2191570
2015-01-30,,,,,,,,,,,,,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,226.4250030517578,26605200,,,,,,,1.9144599437713623,1.9843800067901611,1.8906400203704834,1.897629976272583,1.897629976272583,1805110
2015-01-31,,,,,,,,,,,,,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,217.46400451660156,23348200,,,,,,,1.8961299657821655,1.9399199485778809,1.8705099821090698,1.8734999895095825,1.8734999895095825,1205140
2015-02-01,,,,,,,,,,,,,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,226.9720001220703,29128500,,,,,,,1.8787800073623657,1.8809800148010254,1.6791499853134155,1.8035199642181396,1.8035199642181396,2661610
2015-02-02,,,,,,,,,,,,,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,238.22900390625,30612100,,,,,,,1.812809944152832,1.882449984550476,1.747920036315918,1.8761800527572632,1.8761800527572632,1955370
2015-02-03,,,,,,,,,,,,,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,227.26800537109375,40783700,,,,,,,1.8741799592971802,1.937600016593933,1.8080899715423584,1.8217600584030151,1.8217600584030151,2425490
2015-02-04,,,,,,,,,,,,,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,226.85299682617188,26594300,,,,,,,1.8208500146865845,1.838879942893982,1.757580041885376,1.7923500537872314,1.7923500537872314,3683490
2015-02-05,,,,,,,,,,,,,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,217.11099243164062,22516400,,,,,,,1.7947399616241455,1.8101600408554077,1.7302000522613525,1.7412300109863281,1.7412300109863281,4490700
2015-02-06,,,,,,,,,,,,,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,222.26600646972656,24435300,,,,,,,1.7403299808502197,1.8274600505828857,1.740190029144287,1.75941002368927,1.75941002368927,2332680
2015-02-07,,,,,,,,,,,,,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,227.75399780273438,21604200,,,,,,,1.759559988975525,1.7917399406433105,1.7426899671554565,1.7817200422286987,1.7817200422286987,1272440
2015-02-08,,,,,,,,,,,,,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,223.41200256347656,17145200,,,,,,,1.7867900133132935,1.8136500120162964,1.7580900192260742,1.7835899591445923,1.7835899591445923,793432
2015-02-09,,,,,,,,,,,,,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,220.11000061035156,27791300,,,,,,,1.7852699756622314,1.7855099439620972,1.7152600288391113,1.731469988822937,1.731469988822937,1412300
2015-02-10,,,,,,,,,,,,,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,219.83900451660156,21115100,,,,,,,1.7332500219345093,1.7861499786376953,1.6872899532318115,1.7631800174713135,1.7631800174713135,1943220
2015-02-11,,,,,,,,,,,,,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,219.18499755859375,17201900,,,,,,,1.7608100175857544,1.7885500192642212,1.7151700258255005,1.7274399995803833,1.7274399995803833,1202390
2015-02-12,,,,,,,,,,,,,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,221.76400756835938,15206200,,,,,,,1.7308100461959839,1.7651400566101074,1.7167500257492065,1.7575600147247314,1.7575600147247314,1073660
2015-02-13,,,,,,,,,,,,,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,235.427001953125,42744400,,,,,,,1.7550899982452393,1.8532099723815918,1.7456300258636475,1.821679949760437,1.821679949760437,2417560
2015-02-14,,,,,,,,,,,,,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,257.3210144042969,49732500,,,,,,,1.8229299783706665,1.963170051574707,1.8213800191879272,1.937690019607544,1.937690019607544,2967890
2015-02-15,,,,,,,,,,,,,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,234.8249969482422,56552400,,,,,,,1.9400299787521362,2.0295300483703613,1.7940800189971924,1.8420000076293945,1.8420000076293945,3678900
2015-02-16,,,,,,,,,,,,,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,233.84300231933594,28153700,,,,,,,1.844480037689209,1.848620057106018,1.7956299781799316,1.796280026435852,1.796280026435852,1766700
2015-02-17,,,,,,,,,,,,,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,243.61000061035156,27363100,,,,,,,1.794119954109192,1.878909945487976,1.7926000356674194,1.853119969367981,1.853119969367981,1824820
2015-02-18,,,,,,,,,,,,,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,236.3260040283203,25200800,,,,,,,1.856660008430481,1.86326003074646,1.8040000200271606,1.828160047531128,1.828160047531128,1504230
2015-02-19,,,,,,,,,,,,,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,240.2830047607422,18270500,,,,,,,1.8252099752426147,1.8506100177764893,1.8163399696350098,1.8467600345611572,1.8467600345611572,1117190
2015-02-20,,,,,,,,,,,,,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,243.7790069580078,23876700,,,,,,,1.842020034790039,1.8640600442886353,1.8322199583053589,1.8479499816894531,1.8479499816894531,1430460
2015-02-21,,,,,,,,,,,,,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,244.53399658203125,12284200,,,,,,,1.848960041999817,1.8656599521636963,1.8350900411605835,1.8489099740982056,1.8489099740982056,934224
2015-02-22,,,,,,,,,,,,,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,235.9770050048828,19527000,,,,,,,1.8498799800872803,1.8663599491119385,1.7851500511169434,1.7962000370025635,1.7962000370025635,1413400
2015-02-23,,,,,,,,,,,,,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,238.89199829101562,16400000,,,,,,,1.8030500411987305,1.8229899406433105,1.7809200286865234,1.8204100131988525,1.8204100131988525,1207240
2015-02-24,,,,,,,,,,,,,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,238.73500061035156,14200400,,,,,,,1.8135600090026855,1.8356900215148926,1.804360032081604,1.829319953918457,1.829319953918457,941910
2015-02-25,,,,,,,,,,,,,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,237.47000122070312,11496200,,,,,,,1.8300000429153442,1.8316899538040161,1.7914799451828003,1.802340030670166,1.802340030670166,768342
2015-02-26,,,,,,,,,,,,,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,236.42599487304688,13619400,,,,,,,1.8080999851226807,1.812540054321289,1.7932000160217285,1.810130000114441,1.810130000114441,917184
2015-02-27,,,,,,,,,,,,,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,253.8280029296875,44013900,,,,,,,1.801169991493225,1.8753900527954102,1.7971199750900269,1.8514200448989868,1.8514200448989868,2360850
2015-02-28,,,,,,,,,,,,,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,254.26300048828125,13949300,,,,,,,1.849179983139038,1.8492100238800049,1.8194600343704224,1.8407299518585205,1.8407299518585205,1026120
2015-03-01,,,,,,,,,,,,,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,260.2019958496094,25213700,,,,,,,1.8457599878311157,1.911679983139038,1.8078299760818481,1.891569972038269,1.891569972038269,1697220
2015-03-02,,,,,,,,,,,,,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,275.6700134277344,40465700,,,,,,,1.8924200534820557,1.9494400024414062,1.863569974899292,1.9361000061035156,1.9361000061035156,2442300
2015-03-03,,,,,,,,,,,,,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,281.7019958496094,50461300,,,,,,,1.942199945449829,1.9722000360488892,1.9070700407028198,1.9559199810028076,1.9559199810028076,2818220
2015-03-04,,,,,,,,,,,,,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,273.0920104980469,41383000,,,,,,,1.9560500383377075,1.9736499786376953,1.9210200309753418,1.9305000305175781,1.9305000305175781,2444050
2015-03-05,,,,,,,,,,,,,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,276.1780090332031,41302400,,,,,,,1.9244799613952637,1.9397300481796265,1.8644399642944336,1.916409969329834,1.916409969329834,2042170
2015-03-06,,,,,,,,,,,,,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,272.7229919433594,28918900,,,,,,,1.9203300476074219,1.929229974746704,1.878190040588379,1.897819995880127,1.897819995880127,1718100
2015-03-07,,,,,,,,,,,,,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,276.260986328125,17825900,,,,,,,1.893589973449707,1.9193400144577026,1.8821799755096436,1.9105000495910645,1.9105000495910645,1176540
2015-03-08,,,,,,,,,,,,,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,274.35400390625,22067900,,,,,,,1.9135299921035767,1.922860026359558,1.8775299787521362,1.891860008239746,1.891860008239746,1281400
2015-03-09,,,,,,,,,,,,,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,289.60699462890625,59178200,,,,,,,1.8925000429153442,1.945739984512329,1.8891299962997437,1.9442800283432007,1.9442800283432007,2713960
2015-03-10,,,,,,,,,,,,,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,291.760009765625,67770800,,,,,,,1.944000005722046,2.0834500789642334,1.9369299411773682,2.0090599060058594,2.0090599060058594,4023500
2015-03-11,,,,,,,,,,,,,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,296.3789978027344,33963900,,,,,,,2.008239984512329,2.036220073699951,1.986340045928955,2.026279926300049,2.026279926300049,1945020
2015-03-12,,,,,,,,,,,,,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,294.35400390625,32585200,,,,,,,2.0235800743103027,2.071729898452759,1.9981900453567505,2.042789936065674,2.042789936065674,2153170
2015-03-13,,,,,,,,,,,,,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,285.3370056152344,31421500,,,,,,,2.042109966278076,2.0480198860168457,2.007960081100464,2.007960081100464,2.007960081100464,1702690
2015-03-14,,,,,,,,,,,,,284.4419860839844,286.3420104980469,280.97601318359375,281.885009765625,281.885009765625,22612300,,,,,,,2.0040900707244873,2.013979911804199,1.993149995803833,1.9960500001907349,1.9960500001907349,1524990
2015-03-15,,,,,,,,,,,,,281.42498779296875,286.52899169921875,280.9960021972656,286.39300537109375,286.39300537109375,11970100,,,,,,,1.9946199655532837,2.034019947052002,1.9904500246047974,2.0188300609588623,2.0188300609588623,1035700
2015-03-16,,,,,,,,,,,,,285.68499755859375,294.11199951171875,285.68499755859375,290.5929870605469,290.5929870605469,21516100,,,,,,,2.0217599868774414,2.0616300106048584,2.0173399448394775,2.0330801010131836,2.0330801010131836,1307010
2015-03-17,,,,,,,,,,,,,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,285.5050048828125,21497200,,,,,,,2.0344700813293457,2.0536999702453613,1.9772100448608398,1.9821499586105347,1.9821499586105347,1493110
2015-03-18,,,,,,,,,,,,,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,256.29901123046875,57008000,,,,,,,1.9826500415802002,1.9877599477767944,1.7286399602890015,1.7425400018692017,1.7425400018692017,2976040
2015-03-19,,,,,,,,,,,,,255.8800048828125,264.2439880371094,248.63600158691406,260.9280090332031,260.9280090332031,52732000,,,,,,,1.743649959564209,1.7901500463485718,1.6536200046539307,1.7590899467468262,1.7590899467468262,2925790
2015-03-20,,,,,,,,,,,,,260.95599365234375,264.8479919433594,259.1619873046875,261.7489929199219,261.7489929199219,18456700,,,,,,,1.7632800340652466,1.792330026626587,1.7514599561691284,1.7672100067138672,1.7672100067138672,1015870
2015-03-21,,,,,,,,,,,,,261.6440124511719,262.1960144042969,255.64999389648438,260.0249938964844,260.0249938964844,17130100,,,,,,,1.7669199705123901,1.7678200006484985,1.7255200147628784,1.746690034866333,1.746690034866333,1025410
2015-03-22,,,,,,,,,,,,,259.9169921875,269.74700927734375,259.5899963378906,267.9599914550781,267.9599914550781,18438100,,,,,,,1.7458300590515137,1.797719955444336,1.7400100231170654,1.797719955444336,1.797719955444336,1072060
2015-03-23,,,,,,,,,,,,,267.8949890136719,277.2969970703125,261.7449951171875,266.739990234375,266.739990234375,22811900,,,,,,,1.7996799945831299,1.7996799945831299,1.7519099712371826,1.7781599760055542,1.7781599760055542,1257730
2015-03-24,,,,,,,,,,,,,266.5769958496094,267.00299072265625,244.15499877929688,245.59500122070312,245.59500122070312,40073700,,,,,,,1.7755099534988403,1.7778300046920776,1.6515899896621704,1.6515899896621704,1.6515899896621704,2014330
2015-03-25,,,,,,,,,,,,,247.4720001220703,249.19000244140625,236.51499938964844,246.19700622558594,246.19700622558594,35866900,,,,,,,1.6546000242233276,1.7864700555801392,1.6111700534820557,1.673140048980713,1.673140048980713,2189060
2015-03-26,,,,,,,,,,,,,246.2760009765625,254.35400390625,244.90499877929688,248.53199768066406,248.53199768066406,25730000,,,,,,,1.672719955444336,1.7308800220489502,1.6468000411987305,1.6954900026321411,1.6954900026321411,1655180
2015-03-27,,,,,,,,,,,,,248.5659942626953,256.8110046386719,245.21299743652344,247.0290069580078,247.0290069580078,17274900,,,,,,,1.6912000179290771,1.6984599828720093,1.6666300296783447,1.6867400407791138,1.6867400407791138,1109440
2015-03-28,,,,,,,,,,,,,246.97500610351562,254.2050018310547,246.97500610351562,252.79800415039062,252.79800415039062,16040900,,,,,,,1.682669997215271,1.7163900136947632,1.677340030670166,1.703660011291504,1.703660011291504,843595
2015-03-29,,,,,,,,,,,,,252.74000549316406,253.13900756835938,240.85000610351562,242.71299743652344,242.71299743652344,21699400,,,,,,,1.7045899629592896,1.7061899900436401,1.6435099840164185,1.6556799411773682,1.6556799411773682,1242080
2015-03-30,,,,,,,,,,,,,242.87899780273438,249.24200439453125,239.21400451660156,247.5260009765625,247.5260009765625,23009600,,,,,,,1.6564600467681885,1.6840499639511108,1.643630027770996,1.6695799827575684,1.6695799827575684,1297260
